geneID	autocorrect	BCV
ENSG00000070729	Yes	0.183608653233885
ENSG00000099953	Yes	0.183584740548206
ENSG00000206688	Yes	0.183504583701925
ENSG00000230912	Yes	0.183444808997265
ENSG00000151012	Yes	0.183396447655629
ENSG00000255156	Yes	0.183383136608839
ENSG00000201772	Yes	0.183369588900751
ENSG00000092820	Yes	0.18332706287897
ENSG00000252438	Yes	0.183314421827861
ENSG00000266667	Yes	0.183277496642426
ENSG00000215386	Yes	0.183274734479624
ENSG00000278349	Yes	0.183228306796549
ENSG00000169744	Yes	0.18322252666665
ENSG00000251745	Yes	0.183192381678616
ENSG00000171451	Yes	0.183179869604615
ENSG00000162599	Yes	0.183141609895004
ENSG00000207975	Yes	0.183107159526374
ENSG00000274100	Yes	0.183098485839187
ENSG00000264483	Yes	0.182969323439621
ENSG00000106772	Yes	0.182954195475285
ENSG00000099139	Yes	0.182926174105251
ENSG00000277010	Yes	0.182916432756689
ENSG00000182168	Yes	0.182915732510534
ENSG00000184986	Yes	0.182885277968574
ENSG00000169499	Yes	0.182816565472498
ENSG00000105376	Yes	0.182804475998257
ENSG00000257839	Yes	0.182785351916204
ENSG00000155542	Yes	0.182783360518272
ENSG00000229770	Yes	0.182778484078552
ENSG00000264961	Yes	0.182659394591306
ENSG00000095383	Yes	0.182603643072659
ENSG00000185112	Yes	0.182600670115025
ENSG00000260614	Yes	0.182538442016767
ENSG00000233382	Yes	0.182527503739089
ENSG00000111913	Yes	0.182505790484706
ENSG00000231725	Yes	0.182439331175344
ENSG00000175471	Yes	0.182401950384462
ENSG00000121904	Yes	0.182369620572047
ENSG00000254343	Yes	0.182296956350056
ENSG00000274911	Yes	0.182184331164509
ENSG00000250056	Yes	0.182172404624278
ENSG00000165215	Yes	0.182144347809961
ENSG00000252393	Yes	0.182108405431723
ENSG00000198712	Yes	0.182039495743592
ENSG00000206828	Yes	0.182014574382787
ENSG00000263584	Yes	0.181918371761923
ENSG00000199530	Yes	0.181918123038753
ENSG00000207636	Yes	0.181846574512227
ENSG00000109452	Yes	0.181773964235167
ENSG00000189060	Yes	0.181736542397109
ENSG00000185837	Yes	0.181713092010482
ENSG00000207863	Yes	0.181711245277498
ENSG00000279845	Yes	0.18164679140759
ENSG00000279358	Yes	0.181557467007549
ENSG00000229212	Yes	0.181531494524989
ENSG00000279587	Yes	0.181529181165309
ENSG00000240996	Yes	0.18152228063013
ENSG00000270277	Yes	0.181460643280878
ENSG00000274012	Yes	0.181443919239966
ENSG00000223551	Yes	0.181385374767665
ENSG00000274634	Yes	0.181300199096883
ENSG00000223476	Yes	0.181230474297965
ENSG00000198947	Yes	0.181195503710274
ENSG00000165029	Yes	0.181194160581572
ENSG00000225479	Yes	0.181192404586737
ENSG00000112679	Yes	0.181167089301492
ENSG00000132429	Yes	0.181150114290526
ENSG00000264268	Yes	0.181119607225551
ENSG00000101955	Yes	0.181077351889116
ENSG00000231765	Yes	0.180995090397255
ENSG00000100060	Yes	0.180922294428706
ENSG00000185485	Yes	0.180912793216031
ENSG00000100300	Yes	0.180862887113534
ENSG00000155957	Yes	0.180810912685269
ENSG00000107249	Yes	0.180736282179169
ENSG00000074047	Yes	0.180601958833457
ENSG00000128849	Yes	0.18060152959228
ENSG00000075223	Yes	0.180593166280816
ENSG00000106624	Yes	0.180557665060033
ENSG00000141682	Yes	0.180449215322138
ENSG00000171951	Yes	0.180433485180135
ENSG00000281527	Yes	0.180373911961784
ENSG00000272215	Yes	0.180360837622496
ENSG00000254815	Yes	0.180358436011073
ENSG00000207771	Yes	0.180265220340397
ENSG00000200737	Yes	0.180247102128251
ENSG00000121039	Yes	0.180238259602426
ENSG00000269998	Yes	0.180164272384416
ENSG00000250412	Yes	0.180150499684754
ENSG00000158457	Yes	0.180129941590573
ENSG00000130066	Yes	0.180080198027657
ENSG00000221866	Yes	0.180044836618517
ENSG00000150687	Yes	0.179989583947711
ENSG00000021645	Yes	0.179979582982687
ENSG00000267682	Yes	0.179974403855276
ENSG00000200183	Yes	0.179872513558545
ENSG00000173404	Yes	0.179861668308816
ENSG00000102230	Yes	0.179846317318774
ENSG00000261366	Yes	0.179774117354156
ENSG00000200130	Yes	0.179728065015406
ENSG00000149654	Yes	0.179660472280972
ENSG00000207525	Yes	0.179624886965017
ENSG00000207023	Yes	0.179614988729559
ENSG00000206762	Yes	0.179521374513545
ENSG00000226314	Yes	0.179509885338523
ENSG00000202169	Yes	0.179507971477708
ENSG00000257613	Yes	0.17948133144455
ENSG00000137968	Yes	0.179471470103759
ENSG00000235300	Yes	0.179461278242127
ENSG00000254522	Yes	0.179377972340647
ENSG00000255618	Yes	0.179373834060434
ENSG00000272990	Yes	0.179327737920542
ENSG00000261431	Yes	0.179327564205006
ENSG00000250320	Yes	0.179275227911159
ENSG00000198826	Yes	0.179271125768138
ENSG00000232499	Yes	0.179182146924602
ENSG00000151789	Yes	0.179118837607914
ENSG00000172244	Yes	0.179053494180539
ENSG00000148737	Yes	0.179022813388543
ENSG00000213468	Yes	0.178993293559218
ENSG00000222533	Yes	0.178989631318628
ENSG00000019549	Yes	0.178877526511697
ENSG00000243678	Yes	0.178778789861138
ENSG00000276750	Yes	0.178741136862529
ENSG00000270100	Yes	0.178621940898979
ENSG00000264661	Yes	0.178616330516913
ENSG00000258536	Yes	0.1785752462693
ENSG00000213965	Yes	0.178547682394878
ENSG00000260941	Yes	0.178536119290368
ENSG00000197496	Yes	0.178495334931462
ENSG00000237359	Yes	0.17830610245314
ENSG00000264604	Yes	0.178278811820683
ENSG00000206961	Yes	0.178199838467758
ENSG00000199038	Yes	0.178164955955069
ENSG00000242163	Yes	0.178134948154925
ENSG00000255046	Yes	0.178101068346171
ENSG00000280107	Yes	0.178035501703063
ENSG00000177042	Yes	0.178022067016939
ENSG00000230513	Yes	0.17801035285056
ENSG00000278376	Yes	0.177949207656456
ENSG00000110328	Yes	0.17794096327767
ENSG00000117069	Yes	0.177882619791494
ENSG00000231459	Yes	0.177851571040228
ENSG00000273486	Yes	0.177815949053659
ENSG00000168078	Yes	0.177804402503682
ENSG00000198804	Yes	0.177753432624277
ENSG00000258072	Yes	0.177600349593795
ENSG00000233611	Yes	0.177596633944248
ENSG00000242268	Yes	0.1775532954198
ENSG00000247095	Yes	0.177526637323255
ENSG00000219023	Yes	0.177446615899455
ENSG00000163873	Yes	0.177445756683601
ENSG00000172062	Yes	0.177434229805893
ENSG00000136099	Yes	0.177331368222294
ENSG00000222255	Yes	0.177282563509261
ENSG00000278832	Yes	0.177224715308097
ENSG00000273019	Yes	0.177197367768155
ENSG00000140682	Yes	0.177186788729826
ENSG00000243738	Yes	0.177117884620797
ENSG00000153071	Yes	0.177035807379728
ENSG00000127824	Yes	0.17693530468887
ENSG00000252577	Yes	0.176891789656638
ENSG00000185650	Yes	0.176882520786016
ENSG00000207647	Yes	0.176853801589824
ENSG00000234268	Yes	0.176808321191421
ENSG00000267702	Yes	0.176776340433272
ENSG00000179399	Yes	0.17676733901833
ENSG00000278740	Yes	0.176757266898356
ENSG00000244026	Yes	0.176723453736729
ENSG00000219747	Yes	0.176715435619771
ENSG00000134013	Yes	0.176683360326237
ENSG00000234183	Yes	0.176655413213792
ENSG00000263693	Yes	0.17664940718032
ENSG00000280650	Yes	0.176613052947954
ENSG00000261889	Yes	0.176528043917847
ENSG00000253771	Yes	0.176490275384243
ENSG00000271830	Yes	0.176443927103256
ENSG00000280474	Yes	0.176420209869811
ENSG00000157456	Yes	0.176332642704766
ENSG00000274265	Yes	0.176315866812328
ENSG00000164237	Yes	0.176051227700347
ENSG00000201659	Yes	0.17603445934157
ENSG00000126878	Yes	0.175950138910165
ENSG00000264647	Yes	0.175946761814919
ENSG00000271011	Yes	0.175930085684724
ENSG00000183604	Yes	0.175920623237836
ENSG00000238812	Yes	0.175919905086214
ENSG00000207327	Yes	0.175900664243729
ENSG00000277201	Yes	0.17589370689665
ENSG00000146001	Yes	0.175890036781135
ENSG00000224128	Yes	0.175785836514281
ENSG00000198121	Yes	0.175783097784583
ENSG00000118495	Yes	0.175751311576937
ENSG00000122035	Yes	0.175727041192885
ENSG00000150275	Yes	0.175713872883623
ENSG00000244356	Yes	0.175678491934809
ENSG00000264229	Yes	0.175597601806049
ENSG00000169136	Yes	0.175567594982166
ENSG00000221303	Yes	0.175498077519567
ENSG00000277563	Yes	0.175496790182227
ENSG00000266618	Yes	0.175425389968215
ENSG00000282164	Yes	0.175388391680891
ENSG00000110536	Yes	0.175382855735108
ENSG00000226711	Yes	0.175374521023515
ENSG00000112276	Yes	0.175340670672755
ENSG00000276712	Yes	0.175332513000262
ENSG00000230498	Yes	0.175319948839033
ENSG00000198938	Yes	0.175274596702784
ENSG00000245975	Yes	0.1751876103356
ENSG00000230724	Yes	0.175091430901675
ENSG00000268603	Yes	0.175071049844821
ENSG00000272829	Yes	0.175046166478588
ENSG00000253535	Yes	0.17503778209992
ENSG00000113231	Yes	0.174901179059693
ENSG00000272130	Yes	0.174861732669842
ENSG00000149948	Yes	0.174857968623799
ENSG00000141750	Yes	0.174830012342652
ENSG00000164330	Yes	0.17477464839343
ENSG00000201367	Yes	0.174768650974025
ENSG00000236411	Yes	0.174746013384057
ENSG00000006453	Yes	0.174741381737336
ENSG00000175161	Yes	0.174678671760114
ENSG00000201643	Yes	0.174672678180662
ENSG00000232391	Yes	0.174667623251437
ENSG00000180616	Yes	0.174638646889949
ENSG00000238532	Yes	0.174604678927314
ENSG00000137727	Yes	0.174534986663726
ENSG00000212464	Yes	0.174511324143634
ENSG00000183506	Yes	0.174499327889703
ENSG00000215217	Yes	0.174456240016304
ENSG00000157542	Yes	0.174395530581288
ENSG00000201221	Yes	0.174343367122857
ENSG00000235475	Yes	0.174342640787414
ENSG00000179979	Yes	0.174320204345585
ENSG00000207759	Yes	0.174314825867896
ENSG00000171124	Yes	0.174287037018175
ENSG00000272156	Yes	0.174265437174225
ENSG00000274997	Yes	0.174262231491961
ENSG00000278705	Yes	0.174257152288422
ENSG00000236824	Yes	0.174174005832464
ENSG00000276830	Yes	0.174091070839764
ENSG00000164056	Yes	0.174067205438067
ENSG00000119638	Yes	0.174067148489654
ENSG00000207729	Yes	0.174061047647869
ENSG00000143171	Yes	0.174056907500739
ENSG00000002586	Yes	0.174004070794959
ENSG00000117650	Yes	0.173955815289201
ENSG00000162745	Yes	0.17390708685336
ENSG00000273473	Yes	0.173843286699801
ENSG00000234769	Yes	0.173806382145478
ENSG00000207041	Yes	0.173786008176785
ENSG00000164418	Yes	0.17372049373803
ENSG00000145022	Yes	0.173572528447717
ENSG00000202474	Yes	0.173563487452985
ENSG00000281776	Yes	0.173561686639436
ENSG00000200072	Yes	0.173420668876792
ENSG00000167549	Yes	0.17340485920796
ENSG00000214903	Yes	0.173398398375533
ENSG00000277945	Yes	0.173384995696711
ENSG00000069869	Yes	0.17338438598575
ENSG00000082781	Yes	0.173339900447769
ENSG00000237994	Yes	0.17330507051773
ENSG00000034533	Yes	0.173288324957948
ENSG00000279410	Yes	0.173266504726006
ENSG00000259295	Yes	0.173227547991597
ENSG00000262624	Yes	0.173023646958688
ENSG00000005243	Yes	0.17300827954249
ENSG00000254362	Yes	0.172998695814322
ENSG00000145431	Yes	0.172968752337685
ENSG00000224050	Yes	0.17296516416615
ENSG00000225889	Yes	0.172908622237223
ENSG00000280977	Yes	0.172889737118996
ENSG00000252157	Yes	0.172817351549427
ENSG00000150594	Yes	0.172803034795148
ENSG00000138771	Yes	0.172705300484698
ENSG00000199135	Yes	0.17270070730291
ENSG00000255318	Yes	0.172676277090713
ENSG00000198797	Yes	0.17259475683561
ENSG00000274765	Yes	0.172502147971261
ENSG00000235301	Yes	0.172499316285585
ENSG00000270035	Yes	0.172439119081216
ENSG00000070808	Yes	0.172417025505207
ENSG00000265056	Yes	0.172398655388869
ENSG00000279584	Yes	0.17237977747947
ENSG00000163975	Yes	0.172374107380181
ENSG00000224977	Yes	0.172351504670422
ENSG00000101605	Yes	0.172321278298606
ENSG00000112378	Yes	0.172296503757958
ENSG00000199886	Yes	0.172267755579023
ENSG00000267348	Yes	0.17224130159497
ENSG00000147394	Yes	0.172240503349532
ENSG00000252338	Yes	0.172239861339269
ENSG00000024526	Yes	0.172224676914448
ENSG00000173295	Yes	0.172205779408275
ENSG00000176463	Yes	0.172178316478342
ENSG00000199731	Yes	0.172130297357639
ENSG00000255545	Yes	0.172096102493709
ENSG00000095261	Yes	0.172091491589713
ENSG00000223768	Yes	0.172077903614312
ENSG00000172037	Yes	0.172021520525168
ENSG00000226465	Yes	0.172012155395502
ENSG00000059804	Yes	0.172007662077045
ENSG00000176884	Yes	0.171973289915256
ENSG00000207042	Yes	0.171965378594105
ENSG00000229043	Yes	0.171950902881916
ENSG00000241529	Yes	0.171927671772222
ENSG00000240344	Yes	0.171913131771119
ENSG00000155792	Yes	0.171895640967403
ENSG00000273368	Yes	0.171891416965198
ENSG00000178999	Yes	0.171848091910927
ENSG00000101670	Yes	0.171841422530599
ENSG00000265442	Yes	0.171797552289419
ENSG00000266467	Yes	0.171793911221849
ENSG00000260244	Yes	0.171792611514428
ENSG00000180447	Yes	0.171791156128248
ENSG00000087253	Yes	0.171762768712653
ENSG00000183336	Yes	0.171710912679963
ENSG00000166407	Yes	0.17168582609388
ENSG00000167720	Yes	0.171673484716297
ENSG00000137693	Yes	0.171645063807418
ENSG00000018408	Yes	0.171630013053115
ENSG00000231187	Yes	0.171610140026515
ENSG00000205959	Yes	0.17159075923105
ENSG00000279561	Yes	0.171570969056917
ENSG00000271727	Yes	0.171566387779274
ENSG00000147996	Yes	0.171551922389659
ENSG00000237732	Yes	0.171548963575416
ENSG00000222068	Yes	0.17153582898063
ENSG00000111218	Yes	0.171482334915205
ENSG00000202470	Yes	0.17146768800621
ENSG00000087842	Yes	0.171431036574837
ENSG00000207208	Yes	0.171397943409858
ENSG00000225554	Yes	0.171391323307367
ENSG00000207653	Yes	0.171338476699865
ENSG00000221670	Yes	0.171257431640985
ENSG00000265660	Yes	0.171197119597036
ENSG00000204186	Yes	0.171177083674004
ENSG00000234171	Yes	0.17115297026052
ENSG00000085491	Yes	0.171069728013656
ENSG00000100095	Yes	0.171056767810553
ENSG00000202343	Yes	0.170987845733047
ENSG00000089558	Yes	0.170964297852628
ENSG00000169871	Yes	0.170900115290003
ENSG00000134207	Yes	0.170878541921269
ENSG00000203930	Yes	0.17073502211954
ENSG00000135269	Yes	0.17072479130664
ENSG00000228218	Yes	0.170678068453863
ENSG00000274220	Yes	0.170676665229766
ENSG00000199366	Yes	0.170558288472293
ENSG00000225213	Yes	0.17055565674307
ENSG00000153976	Yes	0.170485073529452
ENSG00000276043	Yes	0.170443985259312
ENSG00000215952	Yes	0.170430978545494
ENSG00000124302	Yes	0.170353372707861
ENSG00000185988	Yes	0.170308881974514
ENSG00000244879	Yes	0.170297690413017
ENSG00000148204	Yes	0.170281709528136
ENSG00000207524	Yes	0.170252124122246
ENSG00000169189	Yes	0.170241029316731
ENSG00000135519	Yes	0.170183129681888
ENSG00000140450	Yes	0.170181191358466
ENSG00000115255	Yes	0.170128223401631
ENSG00000278588	Yes	0.170117392814636
ENSG00000206814	Yes	0.170088907971279
ENSG00000248383	Yes	0.170037380227656
ENSG00000109113	Yes	0.169954251462085
ENSG00000162433	Yes	0.169937304545781
ENSG00000167779	Yes	0.169936019514788
ENSG00000121769	Yes	0.169934784155497
ENSG00000243978	Yes	0.169921151106711
ENSG00000116014	Yes	0.169891043926392
ENSG00000272114	Yes	0.169858372913215
ENSG00000240853	Yes	0.169855368091847
ENSG00000116678	Yes	0.169852823181907
ENSG00000238658	Yes	0.169766789859943
ENSG00000142945	Yes	0.169753016045422
ENSG00000199740	Yes	0.169655484707791
ENSG00000154645	Yes	0.169594783821791
ENSG00000200486	Yes	0.169578879697775
ENSG00000006757	Yes	0.169534907843611
ENSG00000207460	Yes	0.16952277928693
ENSG00000223198	Yes	0.169517143923403
ENSG00000237343	Yes	0.169492649364434
ENSG00000233396	Yes	0.169444844866426
ENSG00000251896	Yes	0.169399081313162
ENSG00000147202	Yes	0.169384853411837
ENSG00000261532	Yes	0.169384219960899
ENSG00000135736	Yes	0.169382615020154
ENSG00000275892	Yes	0.169378828747212
ENSG00000168702	Yes	0.169322192078293
ENSG00000103381	Yes	0.169319802201152
ENSG00000095713	Yes	0.169287422612096
ENSG00000168546	Yes	0.169278780338078
ENSG00000157483	Yes	0.169234631514607
ENSG00000267454	Yes	0.16923248746285
ENSG00000253873	Yes	0.169104997421416
ENSG00000236269	Yes	0.168980576708693
ENSG00000133687	Yes	0.168944431016394
ENSG00000183691	Yes	0.168764682431561
ENSG00000277186	Yes	0.168682211036956
ENSG00000038427	Yes	0.16864528137526
ENSG00000160867	Yes	0.168621310138692
ENSG00000199347	Yes	0.168578679252838
ENSG00000261330	Yes	0.168568397065444
ENSG00000279144	Yes	0.168538181524825
ENSG00000175063	Yes	0.168524970804668
ENSG00000137269	Yes	0.168518454794111
ENSG00000100290	Yes	0.168504111219364
ENSG00000264290	Yes	0.168407784516532
ENSG00000206784	Yes	0.168389776635412
ENSG00000199568	Yes	0.168358006621562
ENSG00000272420	Yes	0.168342506666663
ENSG00000007516	Yes	0.168308784690701
ENSG00000272970	Yes	0.168307081065401
ENSG00000155760	Yes	0.168305577401384
ENSG00000250917	Yes	0.168253323761554
ENSG00000196275	Yes	0.168221949498679
ENSG00000185697	Yes	0.168221857663639
ENSG00000263740	Yes	0.168212349726932
ENSG00000212802	Yes	0.168204781175586
ENSG00000201300	Yes	0.168200961282825
ENSG00000270956	Yes	0.168182445630285
ENSG00000057294	Yes	0.168182372917243
ENSG00000224592	Yes	0.168085260272837
ENSG00000244053	Yes	0.16807804571223
ENSG00000226753	Yes	0.168042864935479
ENSG00000239040	Yes	0.16802785702619
ENSG00000168675	Yes	0.168006988786094
ENSG00000241859	Yes	0.167959610761247
ENSG00000132832	Yes	0.16795712699371
ENSG00000119699	Yes	0.167931839188013
ENSG00000269444	Yes	0.167922388462491
ENSG00000069020	Yes	0.167892041575634
ENSG00000234405	Yes	0.167859385368069
ENSG00000248127	Yes	0.167791331185094
ENSG00000197410	Yes	0.167786255081876
ENSG00000207962	Yes	0.167772474933889
ENSG00000218336	Yes	0.167736564008981
ENSG00000113211	Yes	0.167687289236616
ENSG00000182916	Yes	0.167625425367511
ENSG00000169330	Yes	0.167601163269245
ENSG00000263422	Yes	0.167548546253012
ENSG00000269482	Yes	0.167543480198151
ENSG00000076641	Yes	0.16746850911271
ENSG00000226721	Yes	0.167465805119783
ENSG00000130158	Yes	0.167429450360864
ENSG00000207633	Yes	0.167420041596153
ENSG00000102349	Yes	0.167337818983081
ENSG00000267731	Yes	0.167336811034905
ENSG00000221772	Yes	0.167303574646231
ENSG00000260519	Yes	0.167292240305256
ENSG00000232969	Yes	0.167287806052983
ENSG00000271474	Yes	0.167233801912862
ENSG00000103852	Yes	0.167230865917299
ENSG00000275183	Yes	0.167155901874425
ENSG00000089685	Yes	0.167021508162926
ENSG00000276417	Yes	0.16701070755787
ENSG00000262686	Yes	0.167001531559638
ENSG00000206991	Yes	0.166910341721763
ENSG00000130193	Yes	0.166901079081797
ENSG00000112599	Yes	0.166869561646185
ENSG00000067182	Yes	0.16681550029317
ENSG00000178814	Yes	0.166796114717614
ENSG00000226002	Yes	0.166753333172598
ENSG00000127084	Yes	0.166738495561204
ENSG00000142794	Yes	0.166705948803964
ENSG00000162493	Yes	0.16663182266986
ENSG00000251728	Yes	0.166631055693
ENSG00000255371	Yes	0.166591291011562
ENSG00000251774	Yes	0.166531425589634
ENSG00000203952	Yes	0.166502192526063
ENSG00000091490	Yes	0.16645103908783
ENSG00000207996	Yes	0.166448941493297
ENSG00000207600	Yes	0.166438621591346
ENSG00000139734	Yes	0.166379773439339
ENSG00000127863	Yes	0.166285880704276
ENSG00000146409	Yes	0.166282898860995
ENSG00000269425	Yes	0.166281507113726
ENSG00000199704	Yes	0.166274138549149
ENSG00000260027	Yes	0.16621963981088
ENSG00000221643	Yes	0.166176267078271
ENSG00000236279	Yes	0.166169260665771
ENSG00000207507	Yes	0.166133318023913
ENSG00000145247	Yes	0.166096820187508
ENSG00000252837	Yes	0.166014971399287
ENSG00000162600	Yes	0.166012193205142
ENSG00000120318	Yes	0.165940506797177
ENSG00000235272	Yes	0.165924301690009
ENSG00000223573	Yes	0.165908319066351
ENSG00000159167	Yes	0.165782546835724
ENSG00000263958	Yes	0.165775801028254
ENSG00000260895	Yes	0.165775635158525
ENSG00000181666	Yes	0.165698727710735
ENSG00000201555	Yes	0.16560860531079
ENSG00000147027	Yes	0.165595587906808
ENSG00000235834	Yes	0.165590538955306
ENSG00000207798	Yes	0.165547200857417
ENSG00000278244	Yes	0.16551157604088
ENSG00000238803	Yes	0.165489777858979
ENSG00000148848	Yes	0.165409244571589
ENSG00000259244	Yes	0.165402027972024
ENSG00000148935	Yes	0.165370075084087
ENSG00000163623	Yes	0.165361097295357
ENSG00000188522	Yes	0.165318082320497
ENSG00000230487	Yes	0.165290013158735
ENSG00000151322	Yes	0.165273542233845
ENSG00000166896	Yes	0.16524852961629
ENSG00000197013	Yes	0.165234074277535
ENSG00000200086	Yes	0.165233075932935
ENSG00000272721	Yes	0.165208360756587
ENSG00000274253	Yes	0.165206535079926
ENSG00000279497	Yes	0.165186183809879
ENSG00000169064	Yes	0.165177250858546
ENSG00000280443	Yes	0.165157083524798
ENSG00000185483	Yes	0.165142135043894
ENSG00000159228	Yes	0.165115767251753
ENSG00000244018	Yes	0.165088585578196
ENSG00000066279	Yes	0.165076833962399
ENSG00000272927	Yes	0.165070780317806
ENSG00000109107	Yes	0.165056083585736
ENSG00000124493	Yes	0.16503998328981
ENSG00000208037	Yes	0.165015742851917
ENSG00000178922	Yes	0.164997515208112
ENSG00000165507	Yes	0.164965135057006
ENSG00000196756	Yes	0.164953791706104
ENSG00000243770	Yes	0.164952581422857
ENSG00000010219	Yes	0.164896729357694
ENSG00000244501	Yes	0.164895385461511
ENSG00000274627	Yes	0.164814967065036
ENSG00000149527	Yes	0.164764521525376
ENSG00000264327	Yes	0.164763420155703
ENSG00000230373	Yes	0.164761488710003
ENSG00000205730	Yes	0.164747559302061
ENSG00000196358	Yes	0.164679751438861
ENSG00000228031	Yes	0.164631787910108
ENSG00000272750	Yes	0.164606484635719
ENSG00000187987	Yes	0.164556407836859
ENSG00000227388	Yes	0.164511099889244
ENSG00000185338	Yes	0.164456028945877
ENSG00000259398	Yes	0.164420589744948
ENSG00000278951	Yes	0.164236251786295
ENSG00000116830	Yes	0.164203964430156
ENSG00000223249	Yes	0.164166396811887
ENSG00000198496	Yes	0.164119699515659
ENSG00000199200	Yes	0.164070420889901
ENSG00000201499	Yes	0.163931829727026
ENSG00000139174	Yes	0.163920571316271
ENSG00000207746	Yes	0.163890027480993
ENSG00000117971	Yes	0.163885307789047
ENSG00000133107	Yes	0.163838091293341
ENSG00000169439	Yes	0.163771513894439
ENSG00000196696	Yes	0.16374134667578
ENSG00000121211	Yes	0.163729520079911
ENSG00000088340	Yes	0.16369288349114
ENSG00000262223	Yes	0.163682358081717
ENSG00000103528	Yes	0.163649207476124
ENSG00000256683	Yes	0.163609738803998
ENSG00000222588	Yes	0.163548385784809
ENSG00000254338	Yes	0.163546005639555
ENSG00000167614	Yes	0.163521120974529
ENSG00000186185	Yes	0.16349437852997
ENSG00000111671	Yes	0.163456796715298
ENSG00000108932	Yes	0.163397304643924
ENSG00000239500	Yes	0.16338437017364
ENSG00000176842	Yes	0.16336328110099
ENSG00000230320	Yes	0.163325878788324
ENSG00000199453	Yes	0.163293861363834
ENSG00000237886	Yes	0.163266789347648
ENSG00000170703	Yes	0.163264717939252
ENSG00000254812	Yes	0.163214637063605
ENSG00000135333	Yes	0.163141976956654
ENSG00000204950	Yes	0.163041672089397
ENSG00000171004	Yes	0.163020918311263
ENSG00000206838	Yes	0.162980213523683
ENSG00000200801	Yes	0.162942931965136
ENSG00000183837	Yes	0.162926142457806
ENSG00000207997	Yes	0.162923781293989
ENSG00000172461	Yes	0.16291574060281
ENSG00000106868	Yes	0.162915517923103
ENSG00000274204	Yes	0.162898438246682
ENSG00000186642	Yes	0.162846331863775
ENSG00000264834	Yes	0.162788637188222
ENSG00000156689	Yes	0.162775499068526
ENSG00000278504	Yes	0.162736596609394
ENSG00000147481	Yes	0.162734597742476
ENSG00000188013	Yes	0.162711932109702
ENSG00000242278	Yes	0.162693224492005
ENSG00000221156	Yes	0.162669206270087
ENSG00000124508	Yes	0.1626270734659
ENSG00000265106	Yes	0.162599392317246
ENSG00000115457	Yes	0.162530262753701
ENSG00000267783	Yes	0.162514075500453
ENSG00000116106	Yes	0.162424429200437
ENSG00000223745	Yes	0.162409473419323
ENSG00000167513	Yes	0.162378685608717
ENSG00000115274	Yes	0.162351698667554
ENSG00000261766	Yes	0.162325161385227
ENSG00000254324	Yes	0.162284769933419
ENSG00000099860	Yes	0.162280322078046
ENSG00000232947	Yes	0.162270026547791
ENSG00000182871	Yes	0.162263290660148
ENSG00000200674	Yes	0.162239813399538
ENSG00000230190	Yes	0.162217681491834
ENSG00000186446	Yes	0.162145867419245
ENSG00000277539	Yes	0.162139730598898
ENSG00000139289	Yes	0.162048930240264
ENSG00000201176	Yes	0.16203216998045
ENSG00000207551	Yes	0.162017479123545
ENSG00000182752	Yes	0.162001120838926
ENSG00000261338	Yes	0.161998255837637
ENSG00000266019	Yes	0.1619859210594
ENSG00000238754	Yes	0.161960127260537
ENSG00000140876	Yes	0.1619543510535
ENSG00000137944	Yes	0.161919566565299
ENSG00000206989	Yes	0.161909650114831
ENSG00000082497	Yes	0.161909540942828
ENSG00000087245	Yes	0.161876110416093
ENSG00000169306	Yes	0.161857766459359
ENSG00000205583	Yes	0.16179764031747
ENSG00000277854	Yes	0.161776899546368
ENSG00000100441	Yes	0.161769157836044
ENSG00000252192	Yes	0.161735050869891
ENSG00000273882	Yes	0.161728939248916
ENSG00000278703	Yes	0.161726500629306
ENSG00000252213	Yes	0.161636784426011
ENSG00000172201	Yes	0.161635550912622
ENSG00000127418	Yes	0.161505351736455
ENSG00000266313	Yes	0.161492508657881
ENSG00000253054	Yes	0.161473001005103
ENSG00000267042	Yes	0.161429830323888
ENSG00000271401	Yes	0.16142342344292
ENSG00000204388	Yes	0.16137089570653
ENSG00000239570	Yes	0.161315001317635
ENSG00000224914	Yes	0.161262661974132
ENSG00000183166	Yes	0.16125137293814
ENSG00000222020	Yes	0.161241264184967
ENSG00000185324	Yes	0.161238515343123
ENSG00000235262	Yes	0.161229266088451
ENSG00000282816	Yes	0.161204152667833
ENSG00000275759	Yes	0.16118462971337
ENSG00000196776	Yes	0.161174175965714
ENSG00000110628	Yes	0.161080405781989
ENSG00000199730	Yes	0.161067709240909
ENSG00000253661	Yes	0.16101792463533
ENSG00000171444	Yes	0.160969813541996
ENSG00000277493	Yes	0.160913568012722
ENSG00000172340	Yes	0.1607663332483
ENSG00000166265	Yes	0.1607648666311
ENSG00000207744	Yes	0.160757994787997
ENSG00000126016	Yes	0.160729733269704
ENSG00000171766	Yes	0.160724314017485
ENSG00000170345	Yes	0.160716693923455
ENSG00000248367	Yes	0.160640731543706
ENSG00000104059	Yes	0.160592859810232
ENSG00000277452	Yes	0.160572473435025
ENSG00000236501	Yes	0.160559622118937
ENSG00000160161	Yes	0.160534668181591
ENSG00000172830	Yes	0.160501706419153
ENSG00000206885	Yes	0.160452153367503
ENSG00000242768	Yes	0.16043666339385
ENSG00000231699	Yes	0.160405346663009
ENSG00000260804	Yes	0.160372945984156
ENSG00000178403	Yes	0.160335311604535
ENSG00000276893	Yes	0.160330979206659
ENSG00000177707	Yes	0.160308861813604
ENSG00000143473	Yes	0.160235853822963
